encounter_id,version,image_avg,text_avg,sink_avg
ENC00002,v1,0.2426578258427809,0.2347409234224063,0.5226012535814969
ENC00003,v1,0.30680880577049474,0.1918959840179675,0.5012952111322772
ENC00004,v1,0.2166368070130165,0.23563718707420123,0.5477260041695374
ENC00006,v1,0.2594064711514166,0.1682973160345297,0.572296217462774
ENC00007,v1,0.21863465977239085,0.2566773347392842,0.524688008231121
ENC00008,v1,0.25900139694297036,0.19871261845840965,0.5422859897100648
ENC00013,v1,0.24846955446652996,0.2019098317883547,0.5496206162045303
ENC00014,v1,0.13716160567247704,0.33375077980430157,0.5290876190139823
ENC00017,v1,0.20611567757647448,0.2716039294245267,0.5222803990949284
ENC00022,v1,0.26190475120823437,0.20311151364659694,0.5349837367204909
ENC00023,v1,0.22731924889718785,0.2143866426366217,0.5582941076334785
ENC00024,v1,0.13104815669357778,0.24697573692537844,0.6219761066138745
ENC00031,v1,0.22557872897860679,0.21615600152025846,0.5582652704959566
ENC00034,v1,0.26255094328488426,0.19516010224904823,0.5422889513188395
ENC00043,v1,0.16865243452988313,0.21949712973967028,0.6118504394975941
ENC00052,v1,0.24376659540252554,0.2569734438632925,0.49925996238986653
ENC00063,v1,0.1804358294164693,0.2015084796930077,0.618055692701428
ENC00064,v1,0.19049298710635174,0.2677279755513629,0.5417790386987769
ENC00065,v1,0.280449241875334,0.1829342770370397,0.5366164728048
ENC00067,v1,0.20414460574587187,0.2372148898651912,0.5586405032802195
ENC00080,v1,0.28507531066367653,0.20571615464157528,0.5092085399377493
ENC00081,v1,0.2127280197094513,0.242658379853149,0.5446136001544662
ENC00084,v1,0.23651216650065385,0.18893164666018114,0.5745561872169657
ENC00088,v1,0.2620497509105805,0.19322825639160132,0.544721998685708
ENC00089,v1,0.2645985973270043,0.22243563409732736,0.5129657640405323
ENC00090,v1,0.25832419688610925,0.19951037131249905,0.5421654296957928
ENC00096,v1,0.2673238576674948,0.17622570063424658,0.5564504395029983
ENC00098,v1,0.24206974897738343,0.2849612511940055,0.472968998846117
ENC00103,v1,0.14441469355115613,0.195253222059567,0.660332080808658
ENC00106,v1,0.15980039269445426,0.21336931111092897,0.626830295996463
ENC00111,v1,0.21093828516585805,0.15913326474272202,0.629928452667789
ENC00113,v1,0.0,0.34592687437201247,0.654073123254028
ENC00121,v1,0.2396368994984938,0.19429826246493537,0.5660648375101711
ENC00125,v1,0.25037274535964515,0.2264274125590044,0.5231998434838127
ENC00128,v1,0.30542981221663706,0.19226625812125905,0.5023039285929836
ENC00130,v1,0.2631736395226137,0.15257825268231132,0.5842481073294137
ENC00133,v1,0.2324734004214406,0.19210689621440208,0.5754197024955199
ENC00143,v1,0.20291725918650627,0.2557604071442728,0.5413223282882461
ENC00149,v1,0.25791310518980026,0.1766595343161408,0.5654273618448962
ENC00151,v1,0.0,0.5158413764503267,0.4841586228400942
ENC00159,v1,0.16727675377790416,0.16121778697041528,0.6715054624847003
ENC00162,v1,0.23882802993786045,0.2154373460926297,0.5457346241285161
ENC00164,v1,0.15238086013244345,0.25290843406571195,0.5947107095997055
ENC00167,v1,0.17301293433296913,0.18545961557138785,0.6415274537661496
ENC00170,v1,0.21609732647568491,0.19938388706768972,0.5845187851938151
ENC00171,v1,0.2685421042490837,0.2567977720741616,0.474660120557907
ENC00173,v1,0.24164988506924023,0.27226144687808823,0.4860886665004672
ENC00188,v1,0.17830266974058495,0.22047445790685086,0.601222876324711
ENC00191,v1,0.2658916266963762,0.19913911058421374,0.534969263509208
ENC00192,v1,0.15898694414645434,0.40048597181836765,0.44052708012362324
ENC00193,v1,0.1758810440595779,0.24100320361968544,0.583115753200319
ENC00202,v1,0.27527305502922106,0.14672239131938952,0.578004550984782
ENC00208,v1,0.15679986803378496,0.33579694024390644,0.5074031857980622
ENC00209,v1,0.25153928906901885,0.214872681364221,0.5335880231700445
ENC00210,v1,0.17036942755564666,0.26978559421900755,0.5598449809237932
ENC00214,v1,0.0,0.489598660270373,0.5104013393322627
ENC00217,v1,0.1798231296152586,0.227211844176054,0.5929650192459425
ENC00237,v1,0.2547305158029,0.19911053385585548,0.5461589482923349
ENC00238,v1,0.2616531704480831,0.15888896357411375,0.5794578723036325
ENC00250,v1,0.22010661661624908,0.20531481985736938,0.5745785671429042
ENC00255,v1,0.20818970563846664,0.29600177549228474,0.4958085206312102
ENC00256,v1,0.23510573558667872,0.30280541727676036,0.4620888464628382
ENC00259,v1,0.2844566667322503,0.20517559886671777,0.5103677360470905
ENC00260,v1,0.2155789601248364,0.3050429052564987,0.4793781409429949
ENC00263,v1,0.14978632871061565,0.3007437710883096,0.5494699001312255
ENC00264,v1,0.2190841813008864,0.24567070290200657,0.535245113484152
ENC00267,v1,0.1893746607463088,0.16649682048642844,0.6441285144864467
ENC00270,v1,0.3040363682969792,0.1399205863437526,0.5560430524079767
ENC00271,v1,0.2215254302991896,0.220387399595763,0.5580871619132101
ENC00272,v1,0.1456875717267394,0.256759441509429,0.597552985228874
ENC00275,v1,0.1512347297546895,0.22419177145256022,0.6245735058266866
ENC00289,v1,0.1954763931398456,0.29808685530883233,0.5064367466681713
ENC00291,v1,0.2489905464363859,0.20137136946729522,0.5496380844331802
ENC00292,v1,0.19487198016473226,0.21414419099852278,0.5909838242517723
ENC00294,v1,0.2749317702526847,0.1576191288419068,0.5674491008122762
ENC00296,v1,0.27918984389139545,0.18779839297618578,0.533011754905736
ENC00298,v1,0.23921875587918542,0.2500419415436782,0.5107393090601091
ENC00304,v1,0.20581156531205544,0.3695303615960446,0.4246580735012725
ENC00306,v1,0.2227284088730812,0.29846334187448886,0.47880825529927795
ENC00310,v1,0.18043067613707006,0.25478559591382455,0.5647837266470622
ENC00319,v1,0.25031074690746097,0.2540944950064508,0.4955947539064942
ENC00323,v1,0.22436864066707052,0.242362965060317,0.5332683946775354
ENC00326,v1,0.17545877604020965,0.3265462507390314,0.4979949744625224
ENC00327,v1,0.16484863440873046,0.22439035372526356,0.6107610116402308
ENC00329,v1,0.2703443436842898,0.198170383217866,0.5314852695750154
ENC00330,v1,0.2326296491773574,0.19752177726579728,0.5698485769085831
ENC00336,v1,0.2506805769054689,0.1817766783724182,0.5675427438778298
ENC00337,v1,0.24337292626136686,0.21855555170374671,0.5380715258964678
ENC00341,v1,0.19263086315765177,0.21011562703517817,0.5972535079845818
ENC00344,v1,0.23061134731769561,0.26429831302165985,0.5050903390645981
ENC00349,v1,0.16864748248322445,0.25576238455129907,0.5755901276678234
ENC00358,v1,0.0,0.5153311760061317,0.484668818819854
ENC00359,v1,0.2688325544843426,0.23109759404868274,0.5000698523862022
ENC00360,v1,0.26392104820563245,0.20950919567801796,0.5265697587977399
ENC00362,v1,0.14189673190642343,0.3134392241114064,0.544664046482036
