encounter_id,version,image_avg,text_avg,sink_avg
ENC00002,v1,0.22700160998301427,0.11370123502966321,0.6592971575064738
ENC00003,v1,0.24148021351013865,0.7573241551717123,0.0011956296404865238
ENC00004,v1,0.2802781441807747,0.13928618989884853,0.5804356690247854
ENC00006,v1,0.29069726701293674,0.11747450098207518,0.5918282307997471
ENC00007,v1,0.2992747168574068,0.12955170347251826,0.5711735745271047
ENC00008,v1,0.20833614059161432,0.10109093663568544,0.6905729266086428
ENC00013,v1,0.26231968915968573,0.10446742401932771,0.6332128815493494
ENC00014,v1,0.20802424069825964,0.16914742589365728,0.622828335750221
ENC00017,v1,0.2326819546429849,0.16885729935928817,0.598460745520708
ENC00022,v1,0.2875918675214052,0.0945982193845945,0.6178099147975444
ENC00023,v1,0.2420661611957293,0.11296871256576303,0.6449651259417627
ENC00024,v1,0.18921451213268134,0.1928533242872128,0.6179321687955123
ENC00031,v1,0.21703310740058837,0.11946050016938345,0.6635063928754433
ENC00034,v1,0.3045581094380738,0.11417081962218104,0.5812710748202559
ENC00043,v1,0.213760781170028,0.14562557003937843,0.6406136500399288
ENC00052,v1,0.26188575103878975,0.119464798187837,0.6186494511365891
ENC00063,v1,0.24324353968395906,0.13508728909141876,0.6216691774480483
ENC00064,v1,0.2501610123732111,0.13211746184612838,0.6177215265077457
ENC00065,v1,0.23785900106967087,0.09918344848890706,0.6629575511606614
ENC00067,v1,0.23163463458673567,0.13585173214475313,0.6325136377261236
ENC00080,v1,0.2970528362149542,0.6995125006545674,0.003434661945820236
ENC00081,v1,0.22565021208103966,0.1286208053722101,0.6457289797418257
ENC00084,v1,0.277211177422375,0.7227888226997657,0
ENC00088,v1,0.2459976093737575,0.15584144656493412,0.5981609421532329
ENC00089,v1,0.26067996296015655,0.12423404332419688,0.6150859916752035
ENC00090,v1,0.2879216041544388,0.11361296676720183,0.5984654306680307
ENC00096,v1,0.26677178122379164,0.10254866940279801,0.6306795472348178
ENC00098,v1,0.21545564405442702,0.7845443558125269,0
ENC00103,v1,0.18723079081286084,0.12434517222202637,0.6884240359067917
ENC00106,v1,0.2676770860472551,0.13622540128059113,0.5960975170899661
ENC00111,v1,0.22441848770303782,0.1264089696152612,0.6491725427466769
ENC00113,v1,0,0.21328968067160425,0.7867103225606329
ENC00121,v1,0.23335167119263583,0.09853708941059616,0.6681112377052634
ENC00125,v1,0.24215019587427378,0.10404585258103907,0.6538039502501488
ENC00128,v1,0.2856392764676643,0.11279515882012664,0.6015655587437332
ENC00130,v1,0.22247155117664005,0.777528446499664,0
ENC00133,v1,0.31850048890885185,0.11252555353019167,0.5689739612972036
ENC00143,v1,0.24093246965085047,0.12809904853387152,0.6309684825650717
ENC00149,v1,0.24812068147094626,0.09639576572042546,0.6554835567348882
ENC00151,v1,0,0.31137414203315483,0.6886258662724104
ENC00159,v1,0.2031028549674721,0.12842068273485416,0.6684764616546177
ENC00162,v1,0.21654225717278291,0.11865539712165177,0.6648023476565841
ENC00164,v1,0.2361651838470537,0.12240478005976631,0.6414300383856664
ENC00167,v1,0.17472565472126006,0.12505286453912656,0.7002214848995209
ENC00170,v1,0.269931185990572,0.10470071017530792,0.6253681056042935
ENC00171,v1,0.2199980368888056,0.18401803358181104,0.5959839248979414
ENC00173,v1,0.23029421809680609,0.1668870440133068,0.6028187417862366
ENC00188,v1,0.20626385704936268,0.12650814401769192,0.6672279999077877
ENC00191,v1,0.294705909849317,0.09510741194848109,0.6101866872222336
ENC00192,v1,0.2307884135218554,0.16647466939202574,0.6027369185011516
ENC00193,v1,0.16012507982282753,0.13816263462719788,0.7017122934381645
ENC00202,v1,0.20759414803496626,0.126231832115716,0.6661740181057952
ENC00208,v1,0.21166208720412746,0.17253863033249803,0.6157992855570782
ENC00209,v1,0.2631659506864491,0.08940646408628376,0.6474275903569328
ENC00210,v1,0.20378785224424467,0.2037055387782554,0.592506601744228
ENC00214,v1,0,0.38713609576225283,0.6128638975322247
ENC00217,v1,0.24671116716721478,0.1473658069749089,0.6059230250470778
ENC00237,v1,0.25406308687077117,0.13124793081078678,0.6146889839034814
ENC00238,v1,0.24749169101962795,0.1302881221129716,0.6222201899274603
ENC00250,v1,0.2534261560688416,0.12586694484990504,0.6207068949937821
ENC00255,v1,0.25227788252675015,0.17361360373299406,0.5741085102376731
ENC00256,v1,0.2394738193901106,0.1937332444920622,0.5667929371883129
ENC00259,v1,0.27577577399856906,0.7242242261475208,0
ENC00260,v1,0.20893286413221218,0.12086655791682094,0.6702005723074301
ENC00263,v1,0.18818347419301668,0.18895194455981254,0.6228645873069764
ENC00264,v1,0.2223813405991355,0.15942114997136442,0.6181975108913228
ENC00267,v1,0.24867568923817837,0.111618604435695,0.639705708140836
ENC00270,v1,0.24501952772933833,0.07831879548111957,0.6766616777634956
ENC00271,v1,0.24240203849501438,0.1022878122591489,0.6553101472489469
ENC00272,v1,0.17746925972402094,0.18590556325390936,0.6366251790523529
ENC00275,v1,0.21525360010564326,0.15483992553449102,0.6299064700092588
ENC00289,v1,0.2235577655690057,0.14574108161919175,0.6307011513482956
ENC00291,v1,0.24894771526579734,0.1482852108583048,0.6027670835519766
ENC00292,v1,0.2209472255125432,0.15292953849363494,0.6261232323210004
ENC00294,v1,0.2913192360972365,0.09325768835066507,0.6154230741163095
ENC00296,v1,0.23053152546286582,0.12941542346030474,0.6400530555844307
ENC00298,v1,0.2508230268023908,0.1327724858885631,0.6164044834673404
ENC00304,v1,0.20714924552492678,0.15940538033961305,0.6334453736032758
ENC00306,v1,0.15412701902767786,0.20133554327946443,0.6445374332941496
ENC00310,v1,0.18968811628292315,0.16911567554052453,0.6411962071433663
ENC00319,v1,0.22644605451366967,0.15196587062544292,0.6215880744987063
ENC00323,v1,0.27658358954920853,0.10054100514389575,0.6228754091365584
ENC00326,v1,0.19663269566942235,0.1731819493544041,0.630185349255192
ENC00327,v1,0.21943137370049953,0.1533302929997444,0.6272383311390877
ENC00329,v1,0.2525822469521137,0.11631257157950174,0.6311051828520639
ENC00330,v1,0.24650889352363134,0.10536242545016908,0.6481286792882851
ENC00336,v1,0.2566989437429183,0.10678408074901875,0.6365169754268927
ENC00337,v1,0.2229680065470545,0.13214314548784625,0.644888852601466
ENC00341,v1,0.22174086679327995,0.1060324266969048,0.6722267035474169
ENC00344,v1,0.2106526113700035,0.14333241112356962,0.6460149784882864
ENC00349,v1,0.2377790056169033,0.17867662435663598,0.5835443671260562
ENC00358,v1,0,0.3455631466439137,0.6544368599469845
ENC00359,v1,0.27382687115006976,0.11862863463660081,0.6075444910261366
ENC00360,v1,0.2819949189587584,0.12471556322613978,0.593289519818324
ENC00362,v1,0.08228554260096557,0.23908717034473306,0.678627287702901
ENC00368,v1,0.2909800962317647,0.09165590016655331,0.61736399944373
ENC00372,v1,0.20980184273906502,0.1458649175039616,0.6443332426519279
ENC00376,v1,0.21226009886853303,0.129613940945909,0.6581259581107127
ENC00381,v1,0.23686819195159173,0.12749732239171863,0.6356344866125208
ENC00382,v1,0.29038558527827263,0.11326154945013316,0.5963528613033502
ENC00386,v1,0.26571442874578327,0.10658440834735163,0.6277011644381744
ENC00389,v1,0.2521631408097415,0.12870563896394324,0.6191312204832318
ENC00390,v1,0.25042811742141136,0.140104439748185,0.609467434599286
ENC00392,v1,0.2501193725637027,0.12032333552127793,0.629557291382835
ENC00393,v1,0.2280624758578458,0.10394495650652354,0.6679925645812083
ENC00402,v1,0.26609315692136687,0.11612343649903778,0.6177834092328945
ENC00403,v1,0.31136130165028314,0.6866224065262784,0.002016288697123728
ENC00405,v1,0.21071635900686184,0.1387826246726844,0.6505010202527046
ENC00413,v1,0.28437955502465545,0.11981176055339446,0.5958086823124483
ENC00414,v1,0.2045050401971719,0.16279257322165452,0.6327023896101479
ENC00418,v1,0.24558889281390042,0.11645157214511058,0.6379595373211235
ENC00419,v1,0.2003548749118716,0.16357213958770364,0.6360729788685893
ENC00424,v1,0.24965939484536648,0.750340604947673,0
ENC00428,v1,0.15391772852132196,0.14631020244407025,0.6997720687012924
ENC00432,v1,0.2526122977787798,0.744689880176024,0.0026978237623221835
ENC00433,v1,0.23329295136711814,0.15444089846516199,0.6122661449692466
ENC00435,v1,0,0.4361644640113368,0.5638355386979652
ENC00436,v1,0.2570900090416021,0.13466742611195467,0.6082425611683085
ENC00441,v1,0.23708894059938543,0.12995051052577855,0.632960542911241
ENC00443,v1,0.26163032309462625,0.13861245314021492,0.5997572226656808
ENC00444,v1,0.21256474044286844,0.12194692600763055,0.6654883307037931
ENC00451,v1,0.24835137984195313,0.16737283804973999,0.584275787526911
ENC00453,v1,0.20113722779960544,0.16149849929260435,0.6373642790648673
ENC00456,v1,0.2058188013391557,0.16259070506526363,0.6315904988182915
ENC00457,v1,0.2557977232517618,0.13271572663815637,0.6114865565540815
ENC00459,v1,0.22853902050452987,0.13027030613455104,0.6411906731564824
ENC00461,v1,0.23349901478664548,0.0979775385748522,0.6685234410505668
ENC00444,v1,0.21256474044286844,0.12194692600763055,0.6654883307037931
ENC00449,v1,0.28489061809845806,0.7119387124002594,0.0031706728677255744
ENC00451,v1,0.24835137984195313,0.16737283804973999,0.584275787526911
