encounter_id,version,image_avg,text_avg,sink_avg
ENC00002,v1,0.028278039730169246,0.965992595817222,0.0057293714776055
ENC00003,v1,0.029765127687936738,0.9686508377393087,0.001584030728138584
ENC00004,v1,0.036290111877024175,0.958670969804128,0.005038920001437267
ENC00006,v1,0.028494160152783915,0.9669919249390354,0.0045139131854296105
ENC00007,v1,0.02864573969402247,0.966697233915329,0.004657021294244461
ENC00008,v1,0.029533417692573945,0.9636158016648623,0.006850782364588416
ENC00013,v1,0.03665514257824365,0.9589423885885274,0.004402469606402348
ENC00014,v1,0.013785401211664229,0.9813633336879239,0.004851271880163563
ENC00017,v1,0.0290514466625343,0.9661674434091987,0.004781103072540335
ENC00022,v1,0.03365481925041725,0.9609375258286794,0.005407656191770608
ENC00023,v1,0.026237853505995636,0.968812764859667,0.004949385575338395
ENC00024,v1,0.019724072358356073,0.9759423035841722,0.004333624669995446
ENC00031,v1,0.022672876027291237,0.9724073973686799,0.004919725822021618
ENC00034,v1,0.03664104809201714,0.9570904322292494,0.006268524051900359
ENC00043,v1,0.019602559722687412,0.9753661773553709,0.005031257728682604
ENC00052,v1,0.035248127076774834,0.9600801694393158,0.0046717008040286605
ENC00063,v1,0.028436364863506133,0.9666162378647748,0.00494739236036206
ENC00064,v1,0.020728363161253042,0.5874331253662444,0.39183851161546873
ENC00065,v1,0.026309201941078546,0.9691780038399271,0.004512796367490941
ENC00067,v1,0.02316801054164385,0.9712967133929586,0.005535279796657781
ENC00080,v1,0.04271759232506156,0.9544172788208182,0.0028651316285752478
ENC00081,v1,0.02750464194618604,0.9674209166975583,0.0050744361764587026
ENC00084,v1,0.02589780051016905,0.9741021971233556,0
ENC00088,v1,0.025686589402820523,0.9707656652946782,0.0035477521265213324
ENC00089,v1,0.03383625047281384,0.9596339745955034,0.006529773212969303
ENC00090,v1,0.03180882633374683,0.9623209786141056,0.005870200870237474
ENC00096,v1,0.02840995211240456,0.9651671361040186,0.0064229103434761915
ENC00098,v1,0.030770626118672744,0.9692293774513971,0
ENC00103,v1,0.01563325360502032,0.9794414590705525,0.004925284483893351
ENC00106,v1,0.023062768266894497,0.97266696813779,0.004270266413163298
ENC00111,v1,0.019605891665357145,0.9755228827166003,0.0048712317826399626
ENC00113,v1,0,0.9946246852769571,0.0053753134835621014
ENC00121,v1,0.027261712293849032,0.967915248667073,0.004823038093825309
